Ms_gene	asc1_count	asc2_count	asc3_count	asc4_count	neu1_count	neu2_count	neu3_count	neu4_count	astro1_count	astro2_count	endo1_count	endo2_count	micro1_count	micro2_count	neuron1_count	neuron2_count	oligopre1_count	oligopre2_count	oligonew1_count	oligonew2_count	oligomye1_count	oligomye2_count
Grin2c	0	7	24	13	92	116	72	145	11537	4679	14	11	475	572	154	79	1996	1132	45	80	117	905
Grin2d	3	0	10	12	1	2	1	75	37	43	39	64	75	118	3875	2359	797	1205	177	369	22	89
Grin3a	0	2	5	0	0	58	4	46	1036	897	30	3	4	17	1656	1275	4529	4422	947	814	21	43
Grin3b	0	9	20	12	0	0	0	2	95	65	36	28	80	122	118	73	181	221	51	132	9	13
Grina	1822	2439	2876	2954	2938	6817	9138	3109	15027	11110	2556	2318	14678	13913	14087	11148	11438	12383	4910	6255	3918	4141
Grip1	2	83	61	60	1	3	151	0	2350	2600	21	8	11	10	2629	2661	766	766	176	146	14	19
Grip2	0	27	13	30	0	304	0	1	2	7	14	33	45	59	1813	1296	159	248	37	28	7	64
Gripap1	77	1092	1318	1392	18	656	541	122	3099	2750	1197	1243	2821	1648	2422	3786	2753	2337	2634	2065	1644	1745
Grk1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	15	1	0	2	7	0	0
Grk4	0	75	54	55	0	0	30	3	363	368	229	239	14	4	200	312	304	174	245	132	73	60
Grk5	0	32	58	66	0	95	68	2	206	275	3038	2695	186	153	443	322	805	917	380	372	182	246
Grk6	61	182	326	262	12	53	229	12	1831	2097	3358	3128	2174	2504	5199	4005	2391	3834	1895	2727	1591	1834
Grm1	2	8	13	71	2	578	1171	278	2	11	14	2	6	37	1578	1098	202	168	166	228	30	122
Grm2	49	37	77	74	121	739	1207	981	23	30	5	7	80	92	6851	5650	101	168	6	10	9	146
Grm3	2893	3148	3713	4099	2965	4395	3855	1696	31303	26340	326	378	150	61	965	1429	2153	657	256	69	367	600
Grm4	0	0	0	0	1	1	0	1	20	20	2	0	16	41	536	269	374	414	112	125	31	44
Grm5	12	139	190	354	20	4769	5214	1603	10929	17846	54	51	28	17	4849	3932	6897	3708	1835	879	34	176
Grm6	0	0	0	1	0	0	0	0	0	0	48	63	0	4	1	1	1	0	0	0	4	0
Grm7	1	77	117	26	50	559	305	94	8	8	48	58	7	33	893	500	326	384	389	267	78	141
Grm8	0	4	0	8	1	91	167	0	22	38	1	2	0	1	207	188	127	75	25	4	0	14
Grn	2521	4327	4171	5319	4936	10807	6860	4872	5354	5244	5616	4956	102546	110147	2877	2196	8006	6606	2991	3729	2377	2808
Grp	3	10	45	48	446	865	1192	397	7	17	211	258	9	17	85	83	99	135	12	36	4	54
Grpel1	4701	3437	4802	5827	2008	2647	2208	898	843	857	4058	4108	1515	1368	1804	1734	1251	2237	1556	2016	1257	1318
Grpel2	505	1012	1538	1387	9	6	1012	96	1063	1135	369	449	1349	1031	1312	1741	1257	1626	1034	1418	495	578
Grpr	2	8	29	60	1	1	0	1	4	4	2	0	0	0	68	79	0	0	0	0	0	0
Grrp1	0	2	0	0	0	0	18	0	18	14	1909	1800	11	53	61	23	19	14	1	0	0	2
Grsf1	250	774	1049	1212	17	192	838	442	1940	2097	3614	3193	1606	964	4850	5484	2510	2084	2455	1924	770	769
Grtp1	209	315	486	514	1	113	60	49	2008	1633	31	46	38	18	292	309	1413	2157	689	1147	50	70
Grwd1	338	465	791	1123	3	336	221	258	571	537	357	403	1108	929	899	772	562	1608	462	1056	278	454
Grxcr2	0	0	9	0	0	0	0	0	1	1	0	0	0	0	0	4	8	32	6	1	0	0
Gsc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	19	0	0	0	0	0	0
Gsc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	8	0	0	1	2	0	1
Gsdma	3	5	11	14	10	6	11	17	2	1	0	0	0	0	4	0	0	0	0	0	1	3
Gsdmc	6	2	9	7	5	3	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gsdmc4	0	0	0	0	0	0	0	0	2	4	15	10	17	17	1	0	9	0	1	5	1	0
Gsdmd	0	228	224	311	0	174	50	6	100	119	1434	1477	7030	7242	76	75	518	283	36	29	41	35
Gse1	254	1037	1223	1261	173	214	513	95	1180	1439	1570	1321	5904	3941	9609	8626	1234	855	2191	2297	878	1011
Gsg1	0	7	8	5	0	0	79	21	20	16	5	1	163	238	9	11	13	11	10	1	0	8
Gsg1l	0	19	100	53	0	44	127	44	2668	3687	14	15	67	66	1919	1196	1438	1909	331	416	97	295
Gsg2	3	16	45	92	0	2	0	1	105	121	87	91	96	131	28	10	92	132	8	14	1	3
Gsk3a	324	187	236	263	14	331	226	83	1224	1506	2082	1946	2955	3471	5148	3535	2227	3673	2865	3969	3547	3448
Gsk3b	13655	16829	14979	20335	2215	10294	7956	3280	7467	10167	6217	5222	1859	821	19817	14587	9268	5336	7591	4342	1340	1609
Gsn	10586	6505	11979	7679	8705	5768	3733	2937	492	618	148	142	814	907	339	307	7896	13348	76308	73731	248472	245553
Gspt1	306	917	1230	1467	41	81	980	473	3842	4412	4904	4639	4325	2650	5575	5401	8307	5576	8049	4660	3746	3669
Gspt2	2	109	151	100	2	337	17	40	451	502	20	13	34	33	1169	1313	1128	640	324	250	54	91
Gsr	240	521	484	709	220	107	234	199	967	1201	1171	975	1085	614	1380	933	1238	1352	1127	1098	779	848
Gss	1395	829	1691	1148	8	49	751	302	1106	1105	835	883	439	579	646	673	530	704	3191	3305	7102	5923
Gsta2	7	2	1	1	1	0	26	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gstcd	1	10	10	19	0	1	2	73	582	648	416	440	233	188	562	377	762	588	603	541	250	241
Gstk1	1306	1042	1242	1745	856	1021	573	400	519	406	917	1142	186	157	53	58	668	705	343	391	560	452
Gstm4	264	310	670	426	142	4	322	3	234	209	323	379	217	282	301	156	275	474	262	427	292	294
Gstm5	23256	15431	20123	25705	14999	26513	13621	8017	4030	3184	2776	2902	738	703	1998	1986	4059	4398	3361	4154	7056	6266
Gstm7	2071	1868	3469	3009	938	1658	1452	486	295	477	6650	6385	53	85	271	203	523	826	2076	2325	5166	4086
Gsto1	479	745	1067	993	536	266	478	472	210	208	464	445	1392	1290	894	724	802	1011	778	1093	406	397
Gsto2	261	44	178	222	5	37	0	0	67	23	27	30	14	22	44	49	52	66	201	184	258	193
Gstp1	4024	3366	4884	4209	2556	3177	1885	903	455	506	542	920	744	1005	1252	1253	1083	1488	2297	2588	6134	4001
Gstp2	3	1	1	64	9	2	0	2	0	1	3	5	4	4	0	0	0	0	1	11	0	2
Gstt2	599	321	253	489	2	328	2	34	126	133	2362	2388	299	432	61	22	77	120	21	15	1	19
Gstz1	1945	1450	2697	2674	1416	785	816	522	2528	2177	939	1057	617	563	1342	1310	1372	1802	1460	1727	2070	1892
Gsx1	0	0	0	0	0	3	1	0	21	62	0	1	0	2	70	92	1306	2432	273	525	1	6
Gsx2	0	3	1	11	0	0	0	0	10	79	0	0	0	0	43	21	128	257	24	28	0	1
Gtdc1	525	554	658	718	820	195	178	54	455	496	1519	1427	585	288	1475	2422	977	1202	716	642	265	411
Gtf2a1	1093	2212	2912	3338	1774	1380	1298	675	1352	1646	435	411	541	359	1467	1153	1584	654	1704	620	520	564
Gtf2a1l	0	0	0	16	0	0	0	0	1	3	0	0	0	0	1	9	1	6	0	1	3	1
Gtf2a2	4178	2649	3655	3702	766	948	1306	609	932	1158	1990	2051	608	347	1543	1308	1564	1300	1016	1023	660	632
Gtf2b	1498	1390	1819	2383	1064	1791	1021	182	661	733	2043	2047	794	502	1144	1205	995	1051	1332	1226	1373	1160
Gtf2e1	64	755	982	1213	1118	558	472	21	820	865	478	434	301	269	534	472	1153	1598	1244	1026	809	832
Gtf2e2	758	1651	1659	2167	1478	535	719	268	611	810	1985	2057	472	243	663	678	932	915	623	476	274	281
Gtf2f1	1248	2094	2245	2667	20	1023	806	193	2211	2223	2250	1878	2424	1440	1363	2932	2149	2673	2448	2812	1911	2011
Gtf2f2	1248	1591	1981	2357	157	1383	806	276	485	589	1333	1369	563	423	700	788	1012	1462	1485	1506	699	685
Gtf2h1	234	329	330	303	909	96	361	70	2191	2538	2989	2947	1164	539	2145	2609	2509	1943	5093	4135	756	960
Gtf2h2	1166	817	954	1067	15	1687	194	180	797	822	1636	1765	1568	1058	628	655	1384	934	583	476	272	294
Gtf2h3	931	1230	1568	1705	53	388	554	254	889	768	673	656	215	165	500	338	1086	1132	1007	704	459	504
Gtf2h4	801	466	939	937	5	9	441	376	430	400	372	385	427	388	304	224	448	547	298	260	212	158
Gtf2h5	5378	4877	5801	6182	2341	2892	3035	1220	898	1052	2108	2513	724	699	3002	2467	1839	2308	2198	2328	2287	2169
Gtf2i	1374	2441	2916	4136	99	1506	1983	755	14773	16458	16618	14996	7844	8547	12669	12628	16589	18403	17973	18146	10133	8821
Gtf2ird1	10	289	403	235	9	281	81	18	2137	1860	2543	2293	945	716	2945	2244	1569	1765	962	1280	339	387
Gtf2ird2	7	146	179	292	0	116	7	63	653	761	317	373	1661	1456	1275	1261	744	903	385	408	319	275
Gtf3a	7	5	10	11	4	0	0	0	123	128	347	386	220	313	242	132	336	504	347	438	419	300
Gtf3c1	897	812	914	1036	44	903	881	338	6679	6343	5121	4806	3250	2829	5190	6001	6192	8684	5815	6867	5098	4581
Gtf3c2	388	2217	2763	2935	21	1143	1629	67	5948	6119	4143	3957	4112	3176	5251	4179	5872	6302	4820	4653	2320	2454
Gtf3c3	60	427	704	914	6	192	395	77	1118	1206	1049	985	126	71	584	1110	1015	714	795	615	201	288
Gtf3c4	337	271	598	641	54	308	110	104	2342	2493	1731	1601	3225	2458	3150	3622	3167	4751	2261	4301	956	1289
Gtf3c5	1245	699	1062	1206	20	194	215	158	1765	1787	1622	1740	982	822	1254	1359	1418	2015	1232	1370	1161	1082
Gtf3c6	1056	2025	2448	3059	571	1055	963	568	497	495	584	655	262	151	644	689	988	917	826	629	606	591
Gtl3	1687	962	874	851	4	1194	325	122	2114	2458	3016	3113	1292	1091	3929	4296	4968	6227	1339	1980	454	724
Gtpbp1	490	591	654	783	11	272	125	50	2120	2471	2357	2301	5054	5526	4133	3126	2728	4306	1471	2282	580	823
Gtpbp10	179	351	362	576	175	209	83	97	421	540	344	379	37	12	365	291	407	156	238	139	66	69
Gtpbp2	517	258	305	293	11	374	271	32	3541	3357	3708	3535	3099	2624	3688	2797	3489	3410	2418	2297	1847	2084
Gtpbp3	19	17	49	41	2	2	19	57	554	598	810	772	732	894	784	505	601	719	731	722	634	533
Gtpbp4	1262	1201	1966	2272	1722	1080	963	222	1510	1567	2525	2365	1021	377	872	1669	1376	948	1109	908	340	419
Gtpbp6	0	22	41	24	1	0	2	0	414	407	498	515	569	552	790	570	288	417	351	432	374	428
Gtpbp8	260	370	542	303	4	5	192	284	428	418	180	238	63	19	543	400	521	324	289	186	163	97
Gtse1	11	319	723	886	493	194	91	12	207	282	104	95	86	10	469	435	486	453	79	76	1	2
Gtsf1l	0	8	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Guca1a	0	7	8	24	0	194	29	1	1	0	28	8	182	178	7	3	22	17	2	3	6	0
Guca1b	0	1	1	2	0	0	0	0	4	5	0	0	2	4	1	1	0	0	1	4	0	2
Guca2a	0	0	0	0	0	0	0	0	3	5	1	6	7	1	0	6	3	6	1	5	0	0
Gucy1a2	91	281	173	272	7	143	397	128	241	514	166	209	6	4	6485	4051	1540	423	307	92	15	24
Gucy1a3	115	220	222	476	272	704	869	303	1897	1914	833	1051	25	49	4376	4793	3086	2611	1249	851	325	435
Gucy1b3	934	571	843	913	11	1789	1550	817	2343	2452	1576	1945	54	108	3408	5365	2563	1927	1552	1120	589	657
Gucy2c	0	0	0	13	0	0	1	0	2	4	0	0	13	2	2	8	0	4	1	1	0	6
Gucy2e	1	33	58	102	1	367	22	37	184	69	2	0	1	0	97	75	23	38	4	4	1	11
Gucy2f	0	41	89	29	0	0	70	0	650	1077	1	1	9	1	75	162	2762	1193	413	174	0	0
Guf1	119	218	382	242	4	531	120	11	2992	3082	1362	1295	179	71	2747	2118	2935	1047	1320	546	194	268
Guk1	1539	1037	1046	1188	689	1455	950	403	1121	1045	1773	1943	820	1081	1683	1577	1096	1916	2004	2919	3932	3756
Gulp1	4	121	202	392	0	1	57	2	929	1475	829	802	11	6	192	108	85	56	7	1	20	3
Gusb	1037	875	1040	1244	19	1173	495	872	1659	1771	6212	5804	17428	13497	1051	1237	2816	3290	1351	1626	1406	1547
Gxylt1	30	241	364	350	3	748	143	30	2327	2597	1810	1768	1115	296	1157	1375	1696	602	1865	951	277	469
Gxylt2	1	3	7	3	0	0	0	0	0	4	16	17	0	0	83	43	15	34	3	0	7	13
Gyg	1286	1684	2378	2582	1831	2560	878	937	1222	1413	3304	3029	984	687	1283	1108	2648	3456	4229	4250	4704	4315
Gyk	2	490	541	782	582	596	348	344	3189	3211	260	256	135	83	912	668	1857	967	420	277	74	154
Gyltl1b	9	8	38	4	5	1	4	6	78	84	2	1	4	1	43	2	8	0	15	34	0	2
Gypa	0	0	0	1	0	141	0	64	0	0	50	23	0	0	15	0	181	20	1	0	1	4
Gypc	151	225	337	565	63	61	106	124	18	49	274	319	61	31	26	33	101	184	0	0	0	2
Gys1	247	451	840	1306	9	900	182	220	3227	2869	454	385	663	609	745	608	1471	1688	728	860	186	228
Gzf1	236	869	1297	1336	809	637	569	33	1812	1992	1647	1359	474	214	1484	1740	2067	1877	1229	1106	333	578
Gzma	0	3	0	46	438	0	1	0	0	1	15	15	30	9	1	1	7	10	1	0	6	0
Gzmb	0	0	0	0	0	0	0	0	0	0	1	1	28	14	0	2	5	0	4	0	0	0
Gzmm	0	10	44	28	0	22	61	1	8	28	39	41	3	17	54	53	58	60	26	46	11	20
H13	1171	581	873	1046	907	1361	812	215	4170	3956	5150	4979	5358	6151	8265	7447	4473	5970	3905	5805	2675	2839
H1f0	1313	1115	2292	1849	596	301	524	267	4538	7632	11559	11367	3492	2550	8197	4926	5607	6462	8288	6777	12393	9732
H1foo	0	0	0	0	0	0	0	0	1	1	4	9	0	0	11	34	1	0	0	0	0	0
H1fx	71	61	32	42	43	7	39	11	317	667	427	432	133	117	1530	1057	810	1348	331	386	780	821
H2afj	171	117	272	178	29	182	233	62	509	423	1616	1776	1361	1429	451	347	674	963	2638	2973	4430	3689
H2afv	5540	3481	3171	4911	499	1120	720	294	1160	1701	4175	4624	1040	946	1355	977	3166	4054	1215	1344	742	672
H2afx	325	177	224	290	9	93	27	111	539	773	1335	1106	748	550	1214	772	1787	2428	1174	1351	894	827
H2afy	3470	3453	3780	4884	565	2136	876	398	3746	5021	4196	3799	5053	4176	5388	4106	6500	6845	3377	3664	1351	1297
H2afy2	111	175	261	357	6	2	21	4	367	492	273	254	71	20	3380	2534	2988	3658	1318	1465	306	321
H2afz	1536	1423	1763	2231	535	784	578	309	293	566	1054	949	302	217	1051	909	795	667	304	339	120	130
H3f3b	30508	29092	43063	39281	6605	10804	6558	3348	22126	46271	33475	31949	35881	16503	37538	25362	19895	15615	15646	13925	7328	10775
H6pd	212	80	55	111	130	11	157	187	201	125	1008	1022	1226	1748	329	179	365	408	179	133	36	88
Haao	0	6	10	15	0	0	0	0	0	1	3	2	110	76	13	4	0	3	0	0	0	2
Habp4	4	119	100	185	0	298	158	7	805	838	917	870	770	693	2470	1676	1465	2031	1985	2042	2240	2324
Hace1	29	147	195	174	6	143	257	46	1028	1086	1826	1907	186	130	1357	1204	1466	924	924	518	271	342
Hacl1	605	1053	1680	1833	652	1271	308	223	751	758	592	596	142	135	93	102	532	705	831	736	592	563
Hadh	4392	2981	5423	6000	1254	1737	1287	772	3376	3184	8337	7696	1544	1563	446	658	1708	1883	4984	5347	6737	5923
Hadha	1424	3504	4946	5930	1840	1652	1320	720	7201	6853	12735	12365	6313	5552	1916	2880	7834	9486	8614	9341	5274	5119
Hadhb	440	999	1310	1815	351	1172	536	413	739	731	1130	1111	384	325	329	366	733	651	591	610	272	346
Hagh	1816	1251	1666	1672	1921	1783	1519	1071	1010	713	1587	1674	1538	1448	1676	1506	1304	1574	1503	2148	2644	2117
Haghl	754	764	1313	1077	10	451	825	401	1785	1360	420	439	531	536	2272	1626	1858	2781	1329	1808	1388	1368
Hal	24	17	21	20	39	15	33	53	2	3	10	6	5	0	0	1	3	0	2	2	1	0
Hamp	0	0	0	0	0	0	0	0	2	1	0	0	1	2	0	5	2	1	1	15	0	1
Hamp2	7	3	8	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	26	20	34	14
Hao1	0	0	0	0	0	0	0	0	6	2	19	14	1	0	15	12	1	0	15	22	18	8
Hap1	0	117	197	155	2	77	301	21	341	894	185	84	180	153	12003	5483	7065	10269	2164	2905	145	318
Hapln1	497	585	790	959	238	1123	1358	435	18000	12630	112	121	71	21	3548	3509	4982	1798	671	139	9	205
Hapln2	65	14	70	17	1	4	5	5	9	0	0	0	1	3	25	18	7	6	1797	1419	5397	6440
Hapln3	6	306	298	558	0	197	195	45	1019	1264	1612	1797	20	9	124	46	676	966	147	168	0	13
Hapln4	7	3	9	9	2	2	188	0	262	350	5	2	43	51	90	64	186	231	40	42	49	111
Harbi1	248	327	495	592	4	5	136	13	210	185	114	112	75	90	154	226	298	232	228	152	127	93
Hars	1986	3129	4326	5270	1278	2392	1642	745	1413	1482	2386	2238	1013	762	4176	4819	3008	3978	2708	2936	1714	2041
Hars2	127	771	894	1241	15	147	367	457	2387	2479	1420	1411	549	536	1871	1847	1970	1462	977	791	300	249
Has1	0	17	2	0	0	0	0	0	17	5	12	11	2	0	66	45	17	54	3	8	0	0
Has2	0	9	8	2	0	0	63	67	434	762	0	0	1	2	60	39	902	394	279	185	1	4
Has3	8	9	5	15	11	8	11	15	39	60	43	42	3	9	425	499	44	51	23	19	0	10
Hat1	1111	1662	2053	3281	14	1260	917	55	802	1210	1448	1375	766	336	715	1009	1171	886	558	302	316	269
Haus1	1393	1115	1848	1553	932	1174	190	143	293	293	701	754	128	87	197	245	395	347	235	158	185	196
Haus2	1214	627	1302	1207	8	290	136	211	708	936	1291	1283	230	122	544	708	1200	983	1434	815	572	607
Haus3	686	415	662	852	32	475	27	22	881	817	609	667	48	64	335	487	739	151	342	63	50	78
Haus4	25	151	187	205	2	1	24	3	163	221	521	532	228	175	214	323	287	397	64	56	10	22
Haus5	462	331	663	641	1	58	151	2	319	336	330	356	178	164	297	310	551	669	259	262	191	157
Haus6	224	206	275	270	8	82	11	5	457	590	630	585	48	30	484	525	613	413	401	176	104	130
Haus7	618	957	1424	1447	14	225	357	244	1556	1718	976	939	697	587	1072	1024	1166	1306	906	1077	255	275
Haus8	223	891	1030	1512	9	34	132	8	237	323	323	312	418	431	509	477	538	850	387	450	666	559
Havcr1	0	0	0	0	0	0	0	0	0	0	8	11	4	0	0	0	0	0	0	0	0	0
Havcr2	1	2	16	106	7	531	617	421	6	8	9	1	4650	2257	8	16	783	109	24	10	14	30
Hax1	508	382	443	596	3	341	240	135	345	312	646	699	649	562	528	336	354	535	392	534	464	401
Hbegf	42	190	152	225	15	1046	233	287	5453	4226	7177	6591	8304	6596	1169	868	1728	1983	683	1155	174	301
Hbp1	1600	3952	5411	6283	1650	1873	842	669	4253	4644	10696	9697	1827	1203	2086	3569	2757	2211	2763	2439	952	989
Hbq1a	24	3	1	0	0	120	14	0	1	0	13	3	0	16	13	0	4	0	0	0	0	1
Hbq1b	0	0	0	0	0	0	16	87	0	0	14	17	2	0	20	15	27	5	0	0	6	14
Hbs1l	1055	2269	3209	2920	144	1444	934	127	2262	2407	1632	1472	709	436	2067	3153	3019	2212	2682	2075	1321	1407
Hc	0	1	8	26	0	0	1	0	77	50	0	0	1	0	3	7	26	7	49	17	0	1
Hccs	676	615	921	973	741	336	565	292	2796	3787	1237	1279	1012	346	1753	1740	4041	1975	4093	2080	1633	1536
Hcfc1	964	1563	2040	2085	32	1009	795	414	5365	5958	5133	4229	4545	3621	10866	9362	7319	7933	5727	7572	2474	2550
Hcfc1r1	4347	3414	4457	5291	1015	2721	1498	1044	995	971	1408	1426	1371	1664	2568	2023	1018	1251	1205	1446	1927	1951
Hcfc2	75	521	701	836	7	446	425	101	1137	1125	717	647	249	107	884	1019	1151	770	916	740	367	413
Hck	2	22	37	50	706	331	181	176	5	5	19	16	13838	13466	111	68	547	207	7	24	22	46
Hcls1	1	41	63	35	8	325	38	320	29	8	623	558	21610	22797	33	107	1389	1025	94	70	199	241
Hcn1	168	197	131	157	0	122	106	38	3	2	4	4	2	12	1312	746	46	81	10	9	9	34
Hcn2	11	4	12	4	1	14	14	7	247	122	2820	2406	453	679	3284	2483	1760	3557	3162	3305	12910	10708
Hcn3	48	116	138	75	0	4	28	19	357	410	6	19	87	99	3661	2419	812	665	260	220	14	28
Hcn4	0	9	0	0	0	50	0	0	4	29	7	6	0	0	4089	3291	59	92	12	33	0	11
Hcrt	0	1	3	3	0	0	0	0	0	1	0	0	0	1	1	0	7	12	0	4	0	0
Hcrtr1	0	0	0	0	0	0	0	0	0	1	1	1	13	30	191	75	106	179	16	29	12	8
Hcrtr2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	111	44	2	7	2	0	0	0
Hcst	0	30	10	11	1	50	65	29	6	0	3	2	274	349	1	1	15	7	1	8	2	3
Hdac1	154	175	292	337	108	51	87	44	290	272	441	371	355	269	222	207	260	262	279	258	156	134
Hdac10	471	913	1078	978	9	380	159	11	843	710	790	745	686	771	1249	994	987	968	697	646	421	457
Hdac11	1216	1165	2423	1553	1157	1234	1385	576	874	1005	203	139	1801	2106	10888	9371	2068	3688	3480	4448	9484	8532
Hdac2	2078	1159	1492	1620	144	751	679	222	3156	3557	4028	3831	670	463	6580	6199	5456	3750	4418	2642	1268	1050
Hdac3	1109	1571	1935	2245	981	1667	526	423	5075	5044	3064	3188	2314	2082	6554	5538	4279	4903	2432	3077	1506	1678
Hdac4	115	714	508	1014	87	668	232	213	1133	1001	665	513	332	271	1340	903	714	833	341	352	171	274
Hdac5	340	418	459	530	10	241	86	49	5263	6682	3613	3211	8729	9258	13166	14322	3479	6379	7209	8050	10284	9560
Hdac6	404	807	1134	1449	111	68	854	208	3215	3389	1090	1032	1403	1222	4981	4895	3902	4607	1174	1701	377	574
Hdac7	2	141	183	236	11	167	64	95	4138	3612	7446	5844	211	301	3761	3582	1225	1272	978	770	367	658
Hdac8	69	523	738	866	7	117	340	85	1134	1137	520	481	191	151	493	390	811	731	414	358	270	273
Hdac9	437	1182	1293	1283	6	55	327	86	881	1347	327	281	372	169	898	1041	692	501	578	246	378	413
Hdc	330	78	52	45	1	1	108	2	32	64	125	109	222	336	19	10	44	12	3	8	17	3
Hddc2	446	377	725	717	3	720	368	118	597	491	1078	1136	166	216	362	300	606	753	354	473	203	199
Hddc3	1471	1050	1359	1143	10	363	460	283	561	495	1098	1096	770	1147	958	847	1168	1888	1104	1540	1357	1130
Hdgfrp2	405	629	654	906	4	20	317	151	4944	4516	2502	2299	2277	2322	4011	3960	2983	3534	2726	3257	1270	1499
Hdgfrp3	1142	732	936	1211	35	37	446	318	1288	2021	956	792	192	115	14047	13949	4480	2628	2342	1081	835	758
Hdhd2	2679	3300	4135	5444	1978	2226	1105	1383	3170	3217	1181	1102	1225	1071	1822	2148	4067	4547	4995	5217	5311	4752
Hdhd3	573	435	722	718	728	427	294	288	292	204	449	487	95	147	152	93	180	343	206	134	380	286
Hdlbp	740	2282	2552	2968	60	811	2065	573	8709	10007	23074	20213	13870	9802	3413	8006	8539	8881	9838	8775	6186	6772
Hdx	74	136	104	104	0	0	2	2	130	123	114	95	0	0	404	258	121	56	85	16	22	22
Heatr1	36	460	483	849	6	173	578	121	2343	2145	981	870	2846	1858	397	996	2161	1782	1123	1239	158	226
Heatr2	109	95	115	56	1	4	2	4	600	786	746	680	672	526	343	255	464	398	660	692	755	687
Heatr3	385	445	693	855	640	66	309	69	1969	1781	1324	1365	1138	727	1831	1940	2094	2187	3715	2953	3704	3003
Heatr5a	147	167	226	262	7	566	86	65	1392	1809	3567	2880	3564	2750	318	712	2057	1695	4049	3082	2490	2548
Heatr5b	35	519	376	729	7	155	442	129	3160	2827	1121	999	872	627	1167	2198	2570	1914	2025	1457	621	827
Heatr6	326	1343	1397	1600	50	117	347	219	1559	1638	755	587	1061	827	1484	1572	1720	1449	1128	1016	493	484
Hebp1	1299	450	633	355	890	1165	963	169	1233	1413	923	1044	5924	7712	371	292	756	811	913	689	2489	1843
Hebp2	145	22	106	104	8	178	171	85	7	30	50	36	13	11	269	197	201	284	74	126	1	11
Heca	10	122	158	149	17	204	103	65	1290	2434	1785	1471	1108	699	4781	3825	2727	1645	1276	801	709	523
Hectd1	594	949	1126	1598	172	619	1276	312	7530	7721	14050	12098	1588	721	3443	7364	6611	2823	4373	2266	625	971
Hectd2	0	36	69	56	1	9	31	5	1936	3336	33	26	14	11	1288	1041	1127	359	228	103	0	10
Hectd3	70	220	403	210	13	468	111	49	2124	2111	2200	2224	2339	2766	4388	3352	2474	3278	1999	2373	2129	2041
Hecw1	985	1898	1771	1618	631	999	1455	408	5	9	19	13	53	35	2452	2834	346	407	42	39	16	146
Hecw2	50	40	46	69	1	59	67	1	16	34	1455	1612	5	13	1561	1693	1560	1220	597	434	252	370
Heg1	13	162	119	194	164	477	93	17	753	967	11945	10271	207	126	371	301	137	87	613	258	835	840
Helb	40	42	59	120	2	31	43	1	676	664	404	369	227	152	191	281	504	436	273	254	74	87
Hells	43	243	455	549	4	3	22	7	528	811	770	774	19	4	273	280	909	321	125	54	5	3
Helq	1	108	64	46	1	0	45	7	858	829	411	367	132	136	910	898	1019	776	843	669	200	213
Helt	0	49	0	0	0	1	2	0	0	9	0	0	0	0	46	8	4	2	0	0	0	0
Helz	29	349	293	294	8	51	210	49	1693	2010	1957	1638	1230	784	1271	1380	1643	1139	891	548	88	135
Hemk1	385	442	734	705	5	356	922	176	701	576	684	638	630	803	683	550	808	1012	632	820	507	541
Hepacam	1493	1544	1321	2498	625	3436	1465	768	30164	23343	104	80	396	331	1115	1632	14277	13264	5497	4155	8352	8144
Hepacam2	0	0	1	29	0	1	0	0	7	4	3	0	6	12	2	5	2	1	9	0	1	2
Heph	2	70	70	60	10	749	174	7	631	882	1973	1898	14	7	28	60	231	73	5	2	1	19
Hephl1	4	1	3	4	2	3	3	4	0	0	1	0	1	0	12	35	0	0	0	0	0	0
Herc1	53	1493	1151	1623	195	1065	1111	662	9258	9274	4458	3741	1847	975	5576	13604	9345	4628	4516	2326	524	840
Herc2	130	851	932	1304	24	1851	2149	238	10812	10292	4794	4253	8492	5153	4538	12796	9239	6031	9001	5949	2970	4360
Herc3	54	282	739	472	5	281	675	269	1154	1691	792	685	242	200	4079	2106	2168	2190	903	739	300	525
Herc4	103	501	521	417	8	450	223	295	2939	2706	2603	2528	513	244	1675	1537	2165	1177	1544	778	281	419
Herc6	3	433	276	674	4	14	153	147	1147	1561	656	771	199	79	64	87	449	165	46	12	21	14
Herpud1	2521	2961	2903	3911	4241	3317	2249	1659	2691	3019	9925	8001	38522	20965	4282	4754	3910	3612	1559	2803	942	1677
Herpud2	235	462	714	720	330	337	716	139	2534	2777	2917	2424	971	742	2474	1899	3474	2955	4361	2894	2979	2664
Hes1	553	1098	726	1181	1098	1189	351	410	9188	9120	7951	7619	1135	1629	360	87	574	513	66	47	8	15
Hes3	0	0	0	0	0	0	0	0	2	15	1	0	1	1	4	6	1	0	22	7	8	23
Hes5	344	118	131	196	2	368	85	2	22257	21601	27	18	21	65	1142	510	5772	6008	1054	1073	16	74
Hes6	499	337	418	413	2	66	7	43	895	1081	1049	1170	886	1151	1747	976	1223	1968	676	1109	356	460
